Frequency;CurrentSet;Current;Voltage Drop;Crack size
30.0;320.0;14028.0;8726.0;9.5
30.0;320.0;14028.0;8726.0;9.5
30.0;320.0;14028.0;8725.0;9.5
30.0;320.0;14028.0;8725.0;9.5
30.0;320.0;14033.0;8726.0;9.5
30.0;320.0;14031.0;8725.0;9.5
30.0;320.0;14031.0;8726.0;9.5
30.0;100.0;99.0;33.0;10.0
30.0;100.0;98.0;72.0;10.0
30.0;100.0;97.0;140.0;10.0
30.0;100.0;99.0;235.0;10.0
30.0;100.0;99.0;358.0;10.0
30.0;100.0;101.0;496.0;10.0
30.0;100.0;104.0;647.0;10.0
30.0;100.0;108.0;803.0;10.0
30.0;100.0;114.0;964.0;10.0
30.0;100.0;120.0;1111.0;10.0
30.0;100.0;127.0;1240.0;10.0
30.0;100.0;133.0;1353.0;10.0
30.0;100.0;137.0;1447.0;10.0
30.0;100.0;140.0;1535.0;10.0
30.0;100.0;145.0;1615.0;10.0
30.0;100.0;145.0;1689.0;10.0
30.0;100.0;148.0;1760.0;10.0
30.0;100.0;149.0;1827.0;10.0
30.0;100.0;149.0;1888.0;10.0
30.0;100.0;151.0;1950.0;10.0
30.0;100.0;151.0;2008.0;10.0
30.0;100.0;152.0;2063.0;10.0
30.0;100.0;152.0;2115.0;10.0
30.0;100.0;152.0;2165.0;10.0
30.0;100.0;153.0;2215.0;10.0
30.0;100.0;155.0;2264.0;10.0
30.0;100.0;157.0;2307.0;10.0
30.0;100.0;158.0;2346.0;10.0
30.0;100.0;159.0;2383.0;10.0
30.0;100.0;160.0;2414.0;10.0
30.0;100.0;161.0;2445.0;10.0
30.0;100.0;162.0;2472.0;10.0
30.0;100.0;162.0;2496.0;10.0
30.0;100.0;166.0;2520.0;10.0
30.0;100.0;166.0;2534.0;10.0
30.0;100.0;167.0;2544.0;10.0
30.0;100.0;168.0;2553.0;10.0
30.0;100.0;168.0;2567.0;10.0
30.0;100.0;169.0;2577.0;10.0
30.0;100.0;168.0;2576.0;10.0
30.0;100.0;169.0;2580.0;10.0
30.0;100.0;169.0;2587.0;10.0
30.0;100.0;169.0;2589.0;10.0
30.0;100.0;170.0;2593.0;10.0
30.0;100.0;171.0;2594.0;10.0
30.0;100.0;171.0;2596.0;10.0
30.0;100.0;171.0;2598.0;10.0
30.0;100.0;171.0;2599.0;10.0
30.0;100.0;171.0;2600.0;10.0
30.0;100.0;172.0;2599.0;10.0
30.0;100.0;171.0;2599.0;10.0
30.0;100.0;172.0;2598.0;10.0
30.0;100.0;171.0;2598.0;10.0
30.0;100.0;172.0;2598.0;10.0
30.0;100.0;172.0;2598.0;10.0
30.0;100.0;171.0;2597.0;10.0
30.0;100.0;171.0;2596.0;10.0
30.0;100.0;171.0;2599.0;10.0
30.0;100.0;170.0;2600.0;10.0
30.0;100.0;172.0;2599.0;10.0
30.0;100.0;171.0;2599.0;10.0
30.0;100.0;171.0;2599.0;10.0
30.0;100.0;170.0;2597.0;10.0
30.0;100.0;171.0;2597.0;10.0
30.0;100.0;171.0;2595.0;10.0
30.0;100.0;171.0;2595.0;10.0
30.0;100.0;171.0;2596.0;10.0
30.0;100.0;171.0;2600.0;10.0
30.0;100.0;171.0;2601.0;10.0
30.0;100.0;172.0;2602.0;10.0
30.0;100.0;171.0;2602.0;10.0
30.0;100.0;171.0;2603.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;171.0;2603.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;172.0;2601.0;10.0
30.0;100.0;172.0;2600.0;10.0
30.0;100.0;171.0;2604.0;10.0
30.0;100.0;171.0;2605.0;10.0
30.0;100.0;172.0;2605.0;10.0
30.0;100.0;172.0;2606.0;10.0
30.0;100.0;174.0;2607.0;10.0
30.0;100.0;172.0;2605.0;10.0
30.0;100.0;171.0;2604.0;10.0
30.0;100.0;172.0;2602.0;10.0
30.0;100.0;170.0;2601.0;10.0
30.0;100.0;171.0;2602.0;10.0
30.0;100.0;171.0;2602.0;10.0
30.0;100.0;171.0;2600.0;10.0
30.0;100.0;171.0;2600.0;10.0
30.0;100.0;171.0;2600.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;172.0;2603.0;10.0
30.0;100.0;173.0;2605.0;10.0
30.0;150.0;1830.0;4327.0;10.0
30.0;150.0;1838.0;4334.0;10.0
30.0;150.0;1838.0;4333.0;10.0
30.0;150.0;1834.0;4332.0;10.0
30.0;150.0;1835.0;4331.0;10.0
30.0;150.0;1834.0;4330.0;10.0
30.0;150.0;1835.0;4332.0;10.0
30.0;150.0;1835.0;4332.0;10.0
30.0;150.0;1837.0;4333.0;10.0
30.0;150.0;1861.0;4341.0;10.0
30.0;150.0;1836.0;4322.0;10.0
30.0;150.0;1836.0;4325.0;10.0
30.0;150.0;1830.0;4328.0;10.0
30.0;150.0;1837.0;4333.0;10.0
30.0;150.0;1853.0;4328.0;10.0
30.0;150.0;1869.0;4329.0;10.0
30.0;150.0;1806.0;4301.0;10.0
30.0;150.0;1860.0;4338.0;10.0
30.0;150.0;1822.0;4320.0;10.0
30.0;150.0;1834.0;4336.0;10.0
30.0;150.0;1833.0;4327.0;10.0
30.0;150.0;1830.0;4329.0;10.0
30.0;150.0;1915.0;4362.0;10.0
30.0;150.0;1828.0;4295.0;10.0
30.0;150.0;1810.0;4303.0;10.0
30.0;150.0;1837.0;4334.0;10.0
30.0;150.0;1839.0;4335.0;10.0
30.0;150.0;1834.0;4331.0;10.0
30.0;150.0;1836.0;4333.0;10.0
30.0;150.0;1834.0;4329.0;10.0
30.0;150.0;1832.0;4330.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1837.0;4361.0;10.0
30.0;150.0;1818.0;4309.0;10.0
30.0;150.0;1825.0;4325.0;10.0
30.0;150.0;1840.0;4337.0;10.0
30.0;150.0;1836.0;4333.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1835.0;4334.0;10.0
30.0;150.0;1835.0;4334.0;10.0
30.0;150.0;1835.0;4328.0;10.0
30.0;150.0;1833.0;4332.0;10.0
30.0;150.0;1836.0;4334.0;10.0
30.0;150.0;1834.0;4333.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1836.0;4334.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1837.0;4334.0;10.0
30.0;150.0;1832.0;4324.0;10.0
30.0;150.0;1830.0;4330.0;10.0
30.0;150.0;1836.0;4333.0;10.0
30.0;150.0;1836.0;4333.0;10.0
30.0;150.0;1832.0;4320.0;10.0
30.0;150.0;1824.0;4325.0;10.0
30.0;150.0;1839.0;4337.0;10.0
30.0;150.0;1837.0;4333.0;10.0
30.0;150.0;1827.0;4307.0;10.0
30.0;150.0;1821.0;4312.0;10.0
30.0;150.0;1832.0;4340.0;10.0
30.0;150.0;1830.0;4322.0;10.0
30.0;150.0;1828.0;4325.0;10.0
30.0;150.0;1847.0;4339.0;10.0
30.0;150.0;1830.0;4326.0;10.0
30.0;150.0;1841.0;4323.0;10.0
30.0;150.0;1820.0;4314.0;10.0
30.0;150.0;1837.0;4362.0;10.0
30.0;150.0;1817.0;4300.0;10.0
30.0;150.0;1821.0;4303.0;10.0
30.0;150.0;1821.0;4321.0;10.0
30.0;150.0;1840.0;4337.0;10.0
30.0;150.0;1837.0;4331.0;10.0
30.0;150.0;1835.0;4331.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1836.0;4320.0;10.0
30.0;150.0;1827.0;4330.0;10.0
30.0;150.0;1825.0;4307.0;10.0
30.0;150.0;1821.0;4320.0;10.0
30.0;150.0;1835.0;4322.0;10.0
30.0;150.0;1824.0;4319.0;10.0
30.0;150.0;1836.0;4334.0;10.0
30.0;150.0;1836.0;4329.0;10.0
30.0;150.0;1873.0;4351.0;10.0
30.0;150.0;1819.0;4312.0;10.0
30.0;150.0;1832.0;4331.0;10.0
30.0;150.0;1839.0;4336.0;10.0
30.0;150.0;1837.0;4332.0;10.0
30.0;150.0;1834.0;4346.0;10.0
30.0;150.0;1829.0;4323.0;10.0
30.0;150.0;1818.0;4315.0;10.0
30.0;150.0;1835.0;4333.0;10.0
30.0;150.0;1849.0;4337.0;10.0
30.0;150.0;1831.0;4328.0;10.0
30.0;150.0;1831.0;4322.0;10.0
30.0;150.0;1831.0;4328.0;10.0
30.0;150.0;1836.0;4333.0;10.0
30.0;150.0;1837.0;4353.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5014.0;5738.0;10.0
30.0;200.0;5012.0;5738.0;10.0
30.0;200.0;5016.0;5739.0;10.0
30.0;200.0;5014.0;5740.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5017.0;5740.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5014.0;5738.0;10.0
30.0;200.0;5014.0;5738.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5017.0;5739.0;10.0
30.0;200.0;5011.0;5737.0;10.0
30.0;200.0;5010.0;5737.0;10.0
30.0;200.0;5014.0;5740.0;10.0
30.0;200.0;5022.0;5742.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5012.0;5737.0;10.0
30.0;200.0;5016.0;5737.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5012.0;5741.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5014.0;5743.0;10.0
30.0;200.0;5014.0;5741.0;10.0
30.0;200.0;5019.0;5744.0;10.0
30.0;200.0;5014.0;5742.0;10.0
30.0;200.0;5018.0;5743.0;10.0
30.0;200.0;5015.0;5743.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5017.0;5742.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5015.0;5743.0;10.0
30.0;200.0;5013.0;5742.0;10.0
30.0;200.0;5015.0;5742.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5011.0;5739.0;10.0
30.0;200.0;5015.0;5741.0;10.0
30.0;200.0;5013.0;5740.0;10.0
30.0;200.0;5017.0;5740.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5014.0;5740.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5014.0;5737.0;10.0
30.0;200.0;5013.0;5739.0;10.0
30.0;200.0;5016.0;5739.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5016.0;5740.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5014.0;5738.0;10.0
30.0;200.0;5016.0;5739.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5015.0;5740.0;10.0
30.0;200.0;5016.0;5740.0;10.0
30.0;200.0;5016.0;5740.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5014.0;5738.0;10.0
30.0;200.0;5014.0;5737.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5016.0;5740.0;10.0
30.0;200.0;5013.0;5740.0;10.0
30.0;200.0;5016.0;5740.0;10.0
30.0;200.0;5014.0;5741.0;10.0
30.0;200.0;5015.0;5739.0;10.0
30.0;200.0;5013.0;5739.0;10.0
30.0;200.0;5014.0;5737.0;10.0
30.0;200.0;5011.0;5737.0;10.0
30.0;200.0;5009.0;5735.0;10.0
30.0;200.0;5015.0;5734.0;10.0
30.0;200.0;5017.0;5736.0;10.0
30.0;200.0;5015.0;5736.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5009.0;5736.0;10.0
30.0;200.0;5013.0;5738.0;10.0
30.0;200.0;5020.0;5741.0;10.0
30.0;200.0;5014.0;5739.0;10.0
30.0;200.0;5015.0;5738.0;10.0
30.0;200.0;5016.0;5736.0;10.0
30.0;250.0;8896.0;7159.0;10.0
30.0;250.0;8898.0;7161.0;10.0
30.0;250.0;8899.0;7161.0;10.0
30.0;250.0;8897.0;7159.0;10.0
30.0;250.0;8899.0;7159.0;10.0
30.0;250.0;8901.0;7158.0;10.0
30.0;250.0;8898.0;7157.0;10.0
30.0;250.0;8899.0;7157.0;10.0
30.0;250.0;8897.0;7157.0;10.0
30.0;250.0;8895.0;7157.0;10.0
30.0;250.0;8897.0;7157.0;10.0
30.0;250.0;8898.0;7157.0;10.0
30.0;250.0;8896.0;7157.0;10.0
30.0;250.0;8895.0;7157.0;10.0
30.0;250.0;8899.0;7158.0;10.0
30.0;250.0;8899.0;7157.0;10.0
30.0;250.0;8899.0;7155.0;10.0
30.0;250.0;8893.0;7152.0;10.0
30.0;250.0;8900.0;7154.0;10.0
30.0;250.0;8895.0;7151.0;10.0
30.0;250.0;8897.0;7152.0;10.0
30.0;250.0;8899.0;7153.0;10.0
30.0;250.0;8899.0;7153.0;10.0
30.0;250.0;8895.0;7154.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8897.0;7154.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8898.0;7155.0;10.0
30.0;250.0;8895.0;7154.0;10.0
30.0;250.0;8899.0;7155.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8895.0;7155.0;10.0
30.0;250.0;8897.0;7156.0;10.0
30.0;250.0;8898.0;7156.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8897.0;7154.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8897.0;7154.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8897.0;7156.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8896.0;7155.0;10.0
30.0;250.0;8898.0;7155.0;10.0
30.0;250.0;8896.0;7154.0;10.0
30.0;250.0;8896.0;7154.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8894.0;7153.0;10.0
30.0;250.0;8897.0;7154.0;10.0
30.0;250.0;8896.0;7153.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8895.0;7153.0;10.0
30.0;250.0;8897.0;7153.0;10.0
30.0;250.0;8896.0;7154.0;10.0
30.0;250.0;8896.0;7154.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8895.0;7153.0;10.0
30.0;250.0;8897.0;7153.0;10.0
30.0;250.0;8897.0;7155.0;10.0
30.0;250.0;8895.0;7153.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8895.0;7153.0;10.0
30.0;250.0;8898.0;7154.0;10.0
30.0;250.0;8897.0;7153.0;10.0
30.0;250.0;8899.0;7155.0;10.0
30.0;250.0;8896.0;7152.0;10.0
30.0;250.0;8899.0;7153.0;10.0
30.0;250.0;8897.0;7152.0;10.0
30.0;250.0;8897.0;7151.0;10.0
30.0;250.0;8896.0;7150.0;10.0
30.0;250.0;8897.0;7151.0;10.0
30.0;250.0;8896.0;7150.0;10.0
30.0;250.0;8897.0;7152.0;10.0
30.0;250.0;8896.0;7151.0;10.0
30.0;250.0;8896.0;7152.0;10.0
30.0;250.0;8897.0;7151.0;10.0
30.0;250.0;8900.0;7153.0;10.0
30.0;250.0;8895.0;7152.0;10.0
30.0;250.0;8894.0;7152.0;10.0
30.0;250.0;8900.0;7153.0;10.0
30.0;250.0;8899.0;7152.0;10.0
30.0;300.0;12741.0;8456.0;10.0
30.0;300.0;12737.0;8455.0;10.0
30.0;300.0;12741.0;8456.0;10.0
30.0;300.0;12739.0;8456.0;10.0
30.0;300.0;12738.0;8455.0;10.0
30.0;300.0;12739.0;8455.0;10.0
30.0;300.0;12740.0;8455.0;10.0
30.0;300.0;12741.0;8455.0;10.0
30.0;300.0;12737.0;8455.0;10.0
30.0;300.0;12739.0;8455.0;10.0
30.0;300.0;12741.0;8455.0;10.0
30.0;300.0;12740.0;8455.0;10.0
30.0;300.0;12740.0;8456.0;10.0
30.0;300.0;12740.0;8454.0;10.0
30.0;300.0;12739.0;8454.0;10.0
30.0;300.0;12741.0;8454.0;10.0
30.0;300.0;12739.0;8453.0;10.0
30.0;300.0;12738.0;8454.0;10.0
30.0;300.0;12737.0;8454.0;10.0
30.0;300.0;12736.0;8452.0;10.0
30.0;300.0;12738.0;8454.0;10.0
30.0;300.0;12741.0;8455.0;10.0
30.0;300.0;12747.0;8455.0;10.0
30.0;300.0;12739.0;8453.0;10.0
30.0;300.0;12745.0;8454.0;10.0
30.0;300.0;12738.0;8451.0;10.0
30.0;300.0;12740.0;8450.0;10.0
30.0;300.0;12743.0;8453.0;10.0
30.0;300.0;12739.0;8454.0;10.0
30.0;300.0;12737.0;8453.0;10.0
30.0;300.0;12738.0;8453.0;10.0
30.0;300.0;12739.0;8456.0;10.0
30.0;300.0;12740.0;8455.0;10.0
30.0;300.0;12742.0;8457.0;10.0
30.0;300.0;12744.0;8457.0;10.0
30.0;300.0;12741.0;8456.0;10.0
30.0;300.0;12742.0;8455.0;10.0
30.0;300.0;12741.0;8456.0;10.0
30.0;300.0;12740.0;8456.0;10.0
30.0;300.0;12738.0;8455.0;10.0
30.0;300.0;12739.0;8456.0;10.0
30.0;300.0;12738.0;8455.0;10.0
30.0;300.0;12741.0;8455.0;10.0
30.0;300.0;12739.0;8455.0;10.0
30.0;300.0;12737.0;8455.0;10.0
30.0;300.0;12738.0;8456.0;10.0
30.0;300.0;12737.0;8455.0;10.0
30.0;300.0;12741.0;8455.0;10.0
30.0;300.0;12737.0;8453.0;10.0
30.0;300.0;12739.0;8453.0;10.0
30.0;300.0;12741.0;8452.0;10.0
30.0;300.0;12738.0;8451.0;10.0
30.0;300.0;12740.0;8452.0;10.0
30.0;300.0;12738.0;8452.0;10.0
30.0;300.0;12738.0;8451.0;10.0
30.0;300.0;12738.0;8452.0;10.0
30.0;300.0;12739.0;8452.0;10.0
30.0;300.0;12739.0;8451.0;10.0
30.0;300.0;12739.0;8451.0;10.0
30.0;300.0;12738.0;8451.0;10.0
30.0;300.0;12737.0;8452.0;10.0
30.0;300.0;12737.0;8452.0;10.0
30.0;300.0;12736.0;8452.0;10.0
30.0;300.0;12737.0;8451.0;10.0
30.0;300.0;12737.0;8451.0;10.0
30.0;300.0;12739.0;8451.0;10.0
30.0;300.0;12738.0;8453.0;10.0
30.0;300.0;12741.0;8452.0;10.0
30.0;300.0;12738.0;8452.0;10.0
30.0;300.0;12739.0;8451.0;10.0
30.0;300.0;12739.0;8452.0;10.0
30.0;300.0;12740.0;8452.0;10.0
30.0;300.0;12738.0;8452.0;10.0
30.0;300.0;12739.0;8451.0;10.0
30.0;300.0;12738.0;8450.0;10.0
30.0;300.0;12738.0;8450.0;10.0
30.0;300.0;12741.0;8449.0;10.0
30.0;300.0;12736.0;8448.0;10.0
30.0;300.0;12742.0;8449.0;10.0
30.0;300.0;12739.0;8447.0;10.0
30.0;300.0;12739.0;8447.0;10.0
30.0;300.0;12741.0;8448.0;10.0
30.0;300.0;12741.0;8447.0;10.0
30.0;300.0;12739.0;8448.0;10.0
30.0;300.0;12739.0;8447.0;10.0
30.0;300.0;12739.0;8447.0;10.0
30.0;300.0;12743.0;8448.0;10.0
30.0;300.0;12742.0;8449.0;10.0
30.0;300.0;12740.0;8447.0;10.0
30.0;300.0;12739.0;8447.0;10.0
30.0;300.0;12739.0;8446.0;10.0
30.0;300.0;12738.0;8446.0;10.0
30.0;300.0;12740.0;8446.0;10.0
30.0;300.0;12740.0;8447.0;10.0
30.0;300.0;12740.0;8446.0;10.0
30.0;300.0;12736.0;8446.0;10.0
30.0;320.0;14033.0;8873.0;10.0
30.0;320.0;14032.0;8873.0;10.0
30.0;320.0;14033.0;8872.0;10.0
30.0;320.0;14029.0;8871.0;10.0
30.0;320.0;14032.0;8872.0;10.0
30.0;320.0;14029.0;8872.0;10.0
30.0;320.0;14031.0;8873.0;10.0
30.0;320.0;14032.0;8871.0;10.0
30.0;320.0;14030.0;8872.0;10.0
30.0;320.0;14031.0;8873.0;10.0
30.0;320.0;14030.0;8874.0;10.0
30.0;320.0;14032.0;8873.0;10.0
30.0;320.0;14030.0;8874.0;10.0
30.0;320.0;14029.0;8873.0;10.0
30.0;320.0;14028.0;8873.0;10.0
30.0;320.0;14033.0;8874.0;10.0
30.0;320.0;14035.0;8873.0;10.0
30.0;320.0;14030.0;8873.0;10.0
30.0;320.0;14029.0;8873.0;10.0
30.0;320.0;14030.0;8873.0;10.0
30.0;320.0;14028.0;8872.0;10.0
30.0;320.0;14029.0;8873.0;10.0
30.0;320.0;14031.0;8872.0;10.0
30.0;320.0;14032.0;8872.0;10.0
30.0;320.0;14029.0;8873.0;10.0
30.0;320.0;14026.0;8870.0;10.0
30.0;320.0;14024.0;8870.0;10.0
30.0;320.0;14022.0;8869.0;10.0
30.0;320.0;14034.0;8872.0;10.0
30.0;320.0;14031.0;8871.0;10.0
30.0;320.0;14027.0;8869.0;10.0
30.0;320.0;14030.0;8868.0;10.0
30.0;320.0;14029.0;8865.0;10.0
30.0;320.0;14031.0;8866.0;10.0
30.0;320.0;14035.0;8868.0;10.0
30.0;320.0;14034.0;8866.0;10.0
30.0;320.0;14031.0;8865.0;10.0
30.0;320.0;14029.0;8867.0;10.0
30.0;320.0;14031.0;8866.0;10.0
30.0;320.0;14031.0;8867.0;10.0
30.0;320.0;14031.0;8867.0;10.0
30.0;320.0;14035.0;8868.0;10.0
30.0;320.0;14028.0;8869.0;10.0
30.0;320.0;14030.0;8869.0;10.0
30.0;320.0;14030.0;8870.0;10.0
30.0;320.0;14035.0;8871.0;10.0
30.0;320.0;14033.0;8871.0;10.0
30.0;320.0;14027.0;8869.0;10.0
30.0;320.0;14031.0;8869.0;10.0
30.0;320.0;14030.0;8869.0;10.0
30.0;320.0;14032.0;8869.0;10.0
30.0;320.0;14033.0;8870.0;10.0
30.0;320.0;14033.0;8871.0;10.0
30.0;320.0;14030.0;8870.0;10.0
30.0;320.0;14032.0;8871.0;10.0
30.0;320.0;14036.0;8872.0;10.0
30.0;320.0;14033.0;8871.0;10.0
30.0;320.0;14033.0;8871.0;10.0
30.0;320.0;14030.0;8871.0;10.0
30.0;320.0;14034.0;8871.0;10.0
30.0;320.0;14031.0;8871.0;10.0
30.0;320.0;14029.0;8871.0;10.0
30.0;320.0;14033.0;8872.0;10.0
30.0;320.0;14033.0;8870.0;10.0
30.0;320.0;14030.0;8871.0;10.0
30.0;320.0;14029.0;8870.0;10.0
30.0;320.0;14031.0;8870.0;10.0
30.0;320.0;14032.0;8870.0;10.0
30.0;320.0;14031.0;8870.0;10.0
30.0;320.0;14033.0;8871.0;10.0
30.0;320.0;14032.0;8871.0;10.0
30.0;320.0;14028.0;8868.0;10.0
30.0;320.0;14031.0;8869.0;10.0
30.0;320.0;14032.0;8868.0;10.0
30.0;320.0;14030.0;8868.0;10.0
30.0;320.0;14029.0;8868.0;10.0
30.0;320.0;14030.0;8867.0;10.0
30.0;320.0;14031.0;8866.0;10.0
30.0;320.0;14034.0;8868.0;10.0
30.0;320.0;14030.0;8866.0;10.0
30.0;320.0;14031.0;8867.0;10.0
30.0;320.0;14032.0;8867.0;10.0
30.0;320.0;14029.0;8867.0;10.0
30.0;320.0;14033.0;8867.0;10.0
30.0;320.0;14028.0;8868.0;10.0
30.0;320.0;14031.0;8868.0;10.0
30.0;320.0;14029.0;8866.0;10.0
30.0;320.0;14028.0;8866.0;10.0
30.0;320.0;14031.0;8866.0;10.0
30.0;320.0;14031.0;8864.0;10.0
30.0;320.0;14031.0;8866.0;10.0
30.0;320.0;14031.0;8865.0;10.0
30.0;320.0;14032.0;8865.0;10.0
30.0;320.0;14029.0;8864.0;10.0
30.0;320.0;14030.0;8864.0;10.0
30.0;320.0;14033.0;8863.0;10.0
30.0;100.0;100.0;455.0;10.5
30.0;100.0;103.0;602.0;10.5
30.0;100.0;107.0;758.0;10.5
30.0;100.0;111.0;917.0;10.5
30.0;100.0;119.0;1071.0;10.5
30.0;100.0;126.0;1209.0;10.5
30.0;100.0;132.0;1325.0;10.5
30.0;100.0;137.0;1431.0;10.5
30.0;100.0;142.0;1524.0;10.5
30.0;100.0;144.0;1604.0;10.5
30.0;100.0;145.0;1678.0;10.5
30.0;100.0;148.0;1747.0;10.5
30.0;100.0;149.0;1810.0;10.5
30.0;100.0;150.0;1875.0;10.5
30.0;100.0;151.0;1935.0;10.5
30.0;100.0;152.0;1993.0;10.5
30.0;100.0;153.0;2049.0;10.5
30.0;100.0;152.0;2102.0;10.5
30.0;100.0;154.0;2155.0;10.5
30.0;100.0;154.0;2204.0;10.5
30.0;100.0;155.0;2255.0;10.5
30.0;100.0;156.0;2300.0;10.5
30.0;100.0;157.0;2340.0;10.5
30.0;100.0;158.0;2380.0;10.5
30.0;100.0;160.0;2416.0;10.5
30.0;100.0;162.0;2448.0;10.5
30.0;100.0;162.0;2476.0;10.5
30.0;100.0;164.0;2500.0;10.5
30.0;100.0;166.0;2520.0;10.5
30.0;100.0;165.0;2536.0;10.5
30.0;100.0;167.0;2551.0;10.5
30.0;100.0;168.0;2563.0;10.5
30.0;100.0;169.0;2573.0;10.5
30.0;100.0;169.0;2580.0;10.5
30.0;100.0;169.0;2584.0;10.5
30.0;100.0;170.0;2590.0;10.5
30.0;100.0;171.0;2594.0;10.5
30.0;100.0;171.0;2596.0;10.5
30.0;100.0;171.0;2597.0;10.5
30.0;100.0;172.0;2600.0;10.5
30.0;100.0;172.0;2604.0;10.5
30.0;100.0;171.0;2604.0;10.5
30.0;100.0;172.0;2606.0;10.5
30.0;100.0;172.0;2604.0;10.5
30.0;100.0;172.0;2602.0;10.5
30.0;100.0;172.0;2601.0;10.5
30.0;100.0;170.0;2600.0;10.5
30.0;100.0;171.0;2600.0;10.5
30.0;100.0;171.0;2601.0;10.5
30.0;100.0;172.0;2601.0;10.5
30.0;100.0;171.0;2601.0;10.5
30.0;100.0;171.0;2603.0;10.5
30.0;100.0;171.0;2605.0;10.5
30.0;100.0;172.0;2605.0;10.5
30.0;100.0;172.0;2606.0;10.5
30.0;100.0;171.0;2606.0;10.5
30.0;100.0;172.0;2607.0;10.5
30.0;100.0;171.0;2606.0;10.5
30.0;100.0;174.0;2607.0;10.5
30.0;100.0;172.0;2605.0;10.5
30.0;100.0;172.0;2604.0;10.5
30.0;100.0;171.0;2603.0;10.5
30.0;100.0;172.0;2604.0;10.5
30.0;100.0;172.0;2606.0;10.5
30.0;100.0;173.0;2606.0;10.5
30.0;100.0;172.0;2607.0;10.5
